appid,ccu,owners,positive,negative,name,type,is_free,price_uyu,original_price_uyu,discount_pct,release_date,supported_languages,metacritic_score,genres,categories,platforms_windows,platforms_mac,platforms_linux,min_requirements,developers,publishers,review_score,has_es_latam,is_indie,is_multiplayer,is_singleplayer,pct_min_wage,year,age_years,era,ram_gb,storage_gb
2406770,422,"500,000 .. 1,000,000",25297,8507,Bodycam,game,False,1030.0,1030.0,0,2024-06-07,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Russian, Simplified Chinese<br><strong>*</strong>languages with full audio support",,"Action,Indie,Massively Multiplayer,Simulation,Strategy,Early Access","Multi-player,PvP,Online PvP,In-App Purchases,Stats,Steam Leaderboards,Family Sharing",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10/11    Processor:  AMD Ryzen 7 3700X, Intel Core i7-9700K    Memory:  8 GB RAM    Graphics:  AMD Radeon RX 5700 (8 GB), NVIDIA GeForce RTX 2070 (8 GB)    Network:  Broadband Internet connection    Storage:  50 GB available space    Additional Notes:  SSD Recommended",Reissad Studio,Reissad Studio,0.7483,False,True,True,False,4.68,2024.0,2.0,Recent,8.0,50.0
1629520,422,"200,000 .. 500,000",12461,1075,A Little to the Left,game,False,379.0,379.0,0,2022-11-08,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Simplified Chinese, Traditional Chinese, Turkish",75.0,"Casual,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Mouse Only Option,Playable without Timed Input,Touch Only Option,Steam Cloud,Family Sharing",True,True,False,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7 (SP1+) and Windows 10    Processor:  1.8 GHz or faster processor    Memory:  2 GB RAM    Graphics:  Direct X 11.0 compatible video card    DirectX:  Version 11    Storage:  1250 MB available space    Sound Card:  Any,Max Inferno,Secret Mode,0.9206,False,True,False,True,1.72,2022.0,3.6,Modern,2.0,
253710,417,"5,000,000 .. 10,000,000",24959,17994,theHunter Classic,game,True,0.0,0.0,0,2014-06-03,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Czech, Danish, Dutch, Finnish, Hungarian, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Swedish, Turkish<br><strong>*</strong>languages with full audio support",,"Action,Adventure,Free To Play,Simulation,Sports","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,In-App Purchases,Family Sharing",True,False,False,"Minimum:     OS *:  Windows ® 10/8/7    Processor:  Intel 2 GHz or AMD Dual Core    Memory:  2 GB RAM    Graphics:  NVidia GeForce 8800, ATI/AMD Radeon HD 2400 (NVidia GeForce 8800, ATI/AMD Radeon HD 2400)    DirectX:  Version 9.0c    Network:  Broadband Internet connection    Storage:  8 GB available space    Sound Card:  DirectX Compatible","Expansive Worlds,Avalanche Studios","Expansive Worlds,Avalanche Studios",0.5811,False,False,True,True,0.0,2014.0,12.1,Classic,2.0,8.0
201810,417,"2,000,000 .. 5,000,000",51691,4778,Wolfenstein: The New Order,game,False,569.0,569.0,0,2014-05-19,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Polish, Russian<br><strong>*</strong>languages with full audio support",81.0,Action,"Single-player,Steam Achievements,Playable without Timed Input,Stereo Sound,Surround Sound,Partial Controller Support,Steam Leaderboards,Family Sharing",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS *:  64-bit Windows 7/Windows 8    Processor:  Intel Core i7 or equivalent AMD    Memory:  4 GB RAM    Graphics:  GeForce 460, ATI Radeon HD 6850    Storage:  50 GB available space",MachineGames,Bethesda Softworks,0.9154,False,False,False,True,2.59,2014.0,12.1,Classic,4.0,50.0
239030,416,"2,000,000 .. 5,000,000",72168,2019,"Papers, Please",game,False,310.0,310.0,0,2013-08-08,"English, French, German, Spanish - Spain, Portuguese - Brazil, Russian, Italian, Japanese, Polish, Ukrainian, Czech, Simplified Chinese, Turkish, Basque, Korean",85.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Family Sharing",True,True,True,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows XP or later    Processor:  1.5 GHz Core2Duo    Memory:  2 GB RAM    Graphics:  OpenGL 1.4 or better    Storage:  100 MB available space    Additional Notes:  Minimum 1280x720 screen resolution,Lucas Pope,3909,0.9728,False,True,False,True,1.41,2013.0,12.9,Classic,2.0,
551170,412,"500,000 .. 1,000,000",2474,539,Onmyoji,game,True,0.0,0.0,0,2018-04-18,English,,"Adventure,RPG,Strategy","Multi-player,MMO,Steam Achievements,Steam Trading Cards,In-App Purchases,Family Sharing",True,False,False,Minimum:     OS *:  win7/8/10    Processor:  Intel E2140/Athlon 64 x2 4000    Memory:  1 GB RAM    Graphics:  G41    Network:  Broadband Internet connection    Storage:  2 GB available space,NetEase Games,NetEase Games,0.8211,False,False,True,False,0.0,2018.0,8.2,Established,1.0,2.0
3314070,412,"50,000 .. 100,000",1891,1102,The Sims™ 2 Legacy Collection,game,False,600.0,1200.0,50,2025-01-31,"English, French, Italian, German, Spanish - Spain, Danish, Dutch, Finnish, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Simplified Chinese, Swedish, Traditional Chinese, Thai, Czech, Hungarian, Portuguese - Portugal, Russian",90.0,Simulation,"Single-player,Steam Cloud,Family Sharing",True,False,False,"Minimum:     OS:  Windows 10    Processor:  i3 3220, Ryzen 3 1200, AMD FX6300    Memory:  4 GB RAM    Graphics:  NVIDIA GTX 600, AMD Radeon HD 7000, Intel HD Graphics 620    Storage:  17 GB available space",MAXIS,Electronic Arts,0.6318,False,False,False,True,2.73,2025.0,1.4,Recent,4.0,17.0
1124300,411,"1,000,000 .. 2,000,000",18573,8672,HUMANKIND™,game,False,1499.0,1499.0,0,2021-08-17,"English<strong>*</strong>, French, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Korean, Italian, Turkish<br><strong>*</strong>languages with full audio support",,Strategy,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Trading Cards,Steam Cloud,Includes level editor,Family Sharing",True,True,False,"Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7, 64-bit    Processor:  Intel i5 4th generation / AMD FX-8300    Memory:  8 GB RAM    Graphics:  NVIDIA GTX 770 / AMD R9 290    DirectX:  Version 11    Storage:  25 GB available space",AMPLITUDE Studios,AMPLITUDE Studios,0.6817,False,False,True,True,6.81,2021.0,4.8,Modern,8.0,25.0
2780980,411,"1,000,000 .. 2,000,000",13058,1808,LOCKDOWN Protocol,game,False,310.0,310.0,0,2025-11-18,"English<strong>*</strong>, French<strong>*</strong>, Spanish - Spain<strong>*</strong>, Simplified Chinese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Japanese<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong><br><strong>*</strong>languages with full audio support",,"Action,Casual,Indie,Strategy","Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Trading Cards,Family Sharing",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10    Processor:  Intel i3-4150, Ryzen 3 1200    Memory:  2 GB RAM    Graphics:  GTX 1050    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  2 GB available space",Mirage Creative Lab,Mirage Creative Lab,0.8784,True,True,True,False,1.41,2025.0,0.6,Recent,2.0,2.0
383150,410,"1,000,000 .. 2,000,000",20934,4593,Dead Island Definitive Edition,game,False,699.0,699.0,0,2016-05-31,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Czech, Polish, Russian<br><strong>*</strong>languages with full audio support",,Action,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Stats,Remote Play on TV,Family Sharing",True,False,True,"Minimum:     OS *:  Windows® 7 64-bit / Windows® 8 64-bit / Windows® 8.1 64-bit / Windows® 10 64-bit    Processor:  Intel® Core™ i5-2500 @3.3 GHz / AMD FX-8320 @3.5 GHz    Memory:  4 GB RAM    Graphics:  NVIDIA® GeForce® GTX 560 Ti / AMD Radeon™ HD 6870 (1GB VRAM)    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  10 GB available space    Sound Card:  DirectX® compatible    Additional Notes:  Laptop versions of graphics cards may work but are NOT officially supported. Windows-compatible keyboards, mouse, optional controller (Xbox 360 Controller for Windows recommended)",Techland,Deep Silver,0.8201,False,False,True,True,3.18,2016.0,10.1,Classic,4.0,10.0
1875830,410,"200,000 .. 500,000",8976,678,Shin Megami Tensei V: Vengeance,game,False,2350.0,2350.0,0,2024-06-13,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Traditional Chinese, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil, Simplified Chinese, Turkish, Russian<br><strong>*</strong>languages with full audio support",90.0,"Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10    Processor:  Intel Core i5-2400 or AMD FX-6350    Memory:  6 GB RAM    Graphics:  NVIDIA GeForce GTX 550 Ti, 1 GB or AMD Radeon HD 7750, 1 GB    DirectX:  Version 12    Storage:  30 GB available space    Additional Notes:  Low 720p @ 30 FPS. Microsoft no longer supports Windows 10 or older versions.",ATLUS,SEGA,0.9298,False,False,False,True,10.68,2024.0,2.0,Recent,6.0,30.0
1488200,409,"500,000 .. 1,000,000",12253,699,Symphony of War: The Nephilim Saga,game,False,579.0,579.0,0,2022-06-10,"English<strong>*</strong>, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Simplified Chinese<strong>*</strong>, Russian<br><strong>*</strong>languages with full audio support",81.0,"Adventure,Indie,RPG,Strategy","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing",True,False,False,Minimum:     OS *:  Windows 10 / 98 / XP / Vista / 7 / 8    Processor:  1 Ghz    Memory:  256 MB RAM    Storage:  1 GB available space,Dancing Dragon Games,indie.io,0.946,False,True,False,True,2.63,2022.0,4.0,Modern,,1.0
1144400,406,"500,000 .. 1,000,000",30868,358,Senren＊Banka,game,False,381.0,719.0,47,2020-02-14,"Japanese<strong>*</strong>, Simplified Chinese, Traditional Chinese, English<br><strong>*</strong>languages with full audio support",,"Adventure,Casual","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Family Sharing",True,False,False,Minimum:     OS *:  Windows10/8/7/Vista    Processor:  Core2Duo 2.4Ghz    Memory:  2 GB RAM    Graphics:  256M    DirectX:  Version 9.0c    Storage:  10 GB available space    Sound Card:  PCM,YUZUSOFT,"HIKARI FIELD,NekoNyan Ltd.",0.9885,False,False,False,True,1.73,2020.0,6.3,Established,2.0,10.0
1458140,406,"500,000 .. 1,000,000",17126,3370,Pacific Drive,game,False,850.0,850.0,0,2024-02-21,"English<strong>*</strong>, French, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Traditional Chinese, Polish, Portuguese - Brazil, Turkish, Italian, Ukrainian<br><strong>*</strong>languages with full audio support",,"Action,Adventure,Indie,Racing,Simulation","Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10    Processor:  Intel Core i5 8600    Memory:  16 GB RAM    Graphics:  Nvidia GTX 1060 6GB    DirectX:  Version 12    Storage:  18 GB available space    Additional Notes:  Requires a 64-bit processor and operating system,Ironwood Studios,Kepler Interactive,0.8356,False,True,False,True,3.86,2024.0,2.3,Modern,16.0,18.0
1954420,406,"200,000 .. 500,000",1831,1752,Riichi City - Japanese Mahjong,game,True,0.0,0.0,0,2022-09-08,"English, Japanese<strong>*</strong>, Traditional Chinese, Simplified Chinese<br><strong>*</strong>languages with full audio support",,,"Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,In-App Purchases,Family Sharing",True,True,True,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7 SP1以上    Processor:  Intel Pentium Dual CPU E2180 2.00GHz    Memory:  2 GB RAM    Graphics:  GeForce GT 430 / ATI Radeon HD 2600XT    DirectX:  Version 10    Network:  Broadband Internet connection    Storage:  500 MB available space,"Formirai Co., Ltd.","Formirai Co., Ltd.",0.511,False,False,True,False,0.0,2022.0,3.8,Modern,2.0,
2098510,406,"50,000 .. 100,000",95,4,Zenkcraft,game,False,95.0,95.0,0,2022-08-12,English,,Utilities,,True,False,True,Minimum:     OS *:  Windows 7    Processor:  .6 GHz single core processor    Memory:  1 GB RAM    Graphics:  GTX 760 or better    Storage:  100 MB available space,Gas Lantern Games,Gas Lantern Games,0.9596,False,False,False,False,0.43,2022.0,3.9,Modern,1.0,
223710,405,"5,000,000 .. 10,000,000",65852,8556,Cry of Fear,game,True,0.0,0.0,0,2013-04-25,"English<strong>*</strong>, German, French, Spanish - Spain, Dutch, Norwegian, Swedish<br><strong>*</strong>languages with full audio support",,"Action,Adventure,Indie","Single-player,Multi-player,Co-op,Steam Cloud,Valve Anti-Cheat enabled,Family Sharing",True,False,False,Minimum:     OS *: Windows® 7 (32/64-bit)/Vista/XP 	   Processor: 1 ghz 	   Memory: 1024 MB RAM 	   Graphics: 128MB Video Card with OpenGL support 	   Hard Drive: 5 GB HD space 	   Additional: Microsoft .NET Framework 4 Required,Team Psykskallar,Team Psykskallar,0.885,False,True,True,True,0.0,2013.0,13.2,Classic,,
219150,404,"2,000,000 .. 5,000,000",103599,3058,Hotline Miami,game,False,31.0,310.0,90,2012-10-23,"English, French, German, Spanish - Spain, Portuguese - Brazil, Russian, Polish",85.0,"Action,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Family Sharing",True,True,True,"Minimum:     OS *: Microsoft® Windows® XP / Vista / 7 	   Processor: 1.2GHz processor 	   Memory: 512 MB RAM 	   Graphics: DirectX 8-compatible graphics card with at least 32MB of video memory 	   DirectX®: 9.0c 	   Hard Drive: 250 MB HD space 	   Additional: Microsoft Xbox 360 Controller or Direct Input compatible controller, OpenGL 2.x or better highly recommended.",Dennaton Games,Devolver Digital,0.9713,False,True,False,True,0.14,2012.0,13.7,Classic,,
39510,404,"500,000 .. 1,000,000",14520,987,Gothic II: Gold Edition,game,False,148.0,595.0,75,2010-01-13,"English<strong>*</strong>, French, German<strong>*</strong>, Italian, Spanish - Spain, Polish<strong>*</strong>, Russian<strong>*</strong><br><strong>*</strong>languages with full audio support",79.0,"Action,RPG","Single-player,Family Sharing",True,False,False,Minimum:     OS *:  Windows XP/2000/ME/98/Vista/7/8/10    Processor:  Intel Pentium III 700 MHz    Memory:  256 MB RAM    Graphics:  3D graphics card with 32 MB Ram    DirectX:  Version 8.1    Storage:  5 GB available space    Sound Card:  DirectX compatible,Piranha Bytes,THQ Nordic,0.9364,False,False,False,True,0.67,2010.0,16.4,Classic,,5.0
1637320,402,"2,000,000 .. 5,000,000",14952,1260,Dome Keeper,game,False,540.0,540.0,0,2022-09-27,"English, Italian, Japanese, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Ukrainian, Czech, Danish, Dutch, Finnish, Hungarian, Norwegian, Turkish, Korean, Romanian, Swedish, Traditional Chinese, Bulgarian, Thai, Vietnamese, Catalan, Basque",,"Action,Adventure,Indie,Simulation","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Shared/Split Screen PvP,Co-op,Online Co-op,LAN Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing",True,True,True,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7 or newer    Processor:  2.5Ghz or better    Memory:  2 GB RAM    Graphics:  Support for OpenGL 3.3    Storage:  1 GB available space,Bippinbits,Raw Fury,0.9223,True,True,True,True,2.45,2022.0,3.7,Modern,2.0,1.0
237310,401,"1,000,000 .. 2,000,000",7057,2516,Elsword,game,True,0.0,0.0,0,2014-07-02,"English<strong>*</strong>, Portuguese - Brazil, Thai<br><strong>*</strong>languages with full audio support",,"Action,Adventure,Casual,Massively Multiplayer,RPG,Free To Play","Single-player,Multi-player,MMO,PvP,Online PvP,Co-op,Partial Controller Support,Family Sharing",True,False,False,,KOG,KOG Games,0.7372,False,False,True,True,0.0,2014.0,12.0,Classic,,
265970,401,"200,000 .. 500,000",268,284,Worlds of Magic,game,False,414.0,414.0,0,2015-03-19,"English<strong>*</strong>, German, Spanish - Spain, Polish, Russian, Greek<br><strong>*</strong>languages with full audio support",52.0,"RPG,Strategy","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Remote Play Together,Family Sharing",True,True,True,Minimum:     OS:  Vista 64bit    Processor:  Core2Duo 2GHz    Memory:  4 GB RAM    Graphics:  HD Graphics 4000    DirectX:  Version 9.0c    Storage:  3 GB available space,Wastelands Interactive,Conglomerate 5,0.4855,False,False,True,True,1.88,2015.0,11.3,Classic,4.0,3.0
